parent_uri,parent_label,child_uri,child_label,child_def
http://www.gamaizer.ai/cmo/skill/a93011ca-e6ab-4182-8a05-4d4b282cff27,contrôler la qualité de matières premières,http://www.gamaizer.ai/cmo/skill/a9d2af37-f208-4ce8-8cc2-24de0b02b555,analyser la résistance aux contraintes des matériaux,"Analyser la capacité des matériaux à supporter les contraintes imposées par la température, les charges, le mouvement, les vibrations et d’autres facteurs, à l’aide de formules mathématiques et de simulations par ordinateur."
http://www.gamaizer.ai/cmo/skill/df5e3d02-9f0f-44ee-91c2-85c62f161868,"promouvoir des idées, des produits ou des services",http://www.gamaizer.ai/cmo/skill/0d11711b-870f-4701-be93-fa175b6e4002,convaincre des clients d’envisager d’autres options,"Décrire, détailler et comparer les alternatives possibles que les clients pourraient prendre au sujet des produits et services afin de les persuader de prendre une décision qui profite à la fois à l’entreprise et au client."
http://www.gamaizer.ai/cmo/skill/fd89f784-88dc-4d35-abd7-86aa073cab12,garder un esprit ouvert,http://www.gamaizer.ai/cmo/skill/68698869-c13c-4563-adc7-118b7644f45d,identifier les besoins des clients,"Utiliser des questions appropriées et écouter activement afin d’identifier les attentes, les souhaits et les exigences de la clientèle en fonction du produit et des services."
http://www.gamaizer.ai/cmo/skill/fd89f784-88dc-4d35-abd7-86aa073cab12,garder un esprit ouvert,http://www.gamaizer.ai/cmo/skill/f43ee9cc-7284-406f-b23f-3eedb0581141,déterminer les besoins de clients,Identifier les domaines dans lesquels le client pourrait avoir besoin d’aide et étudier les possibilités pour répondre à ces besoins.
http://www.gamaizer.ai/cmo/skill/42fcf80d-7b45-40f3-bd2f-5411c4c0dfa0,identifier les besoins technologiques,http://www.gamaizer.ai/cmo/skill/f43ee9cc-7284-406f-b23f-3eedb0581141,déterminer les besoins de clients,Identifier les domaines dans lesquels le client pourrait avoir besoin d’aide et étudier les possibilités pour répondre à ces besoins.
http://www.gamaizer.ai/cmo/skill/6e4f29f5-3904-4e1e-9c5f-c158c5e197bf,assister les visiteurs,http://www.gamaizer.ai/cmo/skill/1c388c1a-2a84-4377-a99a-860323eeff1d,fournir des informations aux visiteurs,Fournir des instructions et d’autres informations utiles aux visiteurs.
http://www.gamaizer.ai/cmo/skill/d5f302db-adff-4bae-b7d4-37293b397193,finaliser des structures intérieures ou extérieures,http://www.gamaizer.ai/cmo/skill/5ea47148-5289-49f2-80f8-bb1f54b37de0,appliquer des solutions ou revêtements de protection ou de décoration,"Applying paint, lacquer, wallpaper or other coatings to surfaces or objects using brushes, rollers, paint spray guns or similar equipment.
Examples:
- Paint surfaces 
- Hang wallpaper"
http://www.gamaizer.ai/cmo/skill/d5f302db-adff-4bae-b7d4-37293b397193,finaliser des structures intérieures ou extérieures,http://www.gamaizer.ai/cmo/skill/81d95361-e7dd-4f75-a243-d646a7dd6a28,finaliser des structures intérieures ou extérieures,Applying interior and exterior finishes to buildings and other structures.
http://www.gamaizer.ai/cmo/skill/d5f302db-adff-4bae-b7d4-37293b397193,finaliser des structures intérieures ou extérieures,http://www.gamaizer.ai/cmo/skill/8984a92c-416e-498f-abd3-a9dd819e5c03,installer des revêtements de sol et de mur,"Installing various types of floor and wall coverings, including tiling, carpets, linoleum and parquet.
Examples:
- Lay marquetry
- Lay resilient flooring tiles"
http://www.gamaizer.ai/cmo/skill/d5f302db-adff-4bae-b7d4-37293b397193,finaliser des structures intérieures ou extérieures,http://www.gamaizer.ai/cmo/skill/da230865-9d2a-42d9-a42e-37d89753109e,appliquer des matériaux pour combler des trous dans des surfaces,"Applying various types of material to fill or seal gaps in the surfaces of walls, floors, furnishings vehicles or other items.
Examples:
- Fill nail holes in wood planks
- Install insulation blocks
- Grout terrazzo"
http://www.gamaizer.ai/cmo/skill/d5f302db-adff-4bae-b7d4-37293b397193,finaliser des structures intérieures ou extérieures,http://www.gamaizer.ai/cmo/skill/e6e784d0-38a2-4f0c-9fe9-d985a3269fd9,appliquer des revêtements texturés ou de maçonnerie,"Applying plaster or similar materials to a surface.
Examples:
- Plaster surfaces
- Craft ornamental plastering
- Pour terrazzo"
http://www.gamaizer.ai/cmo/skill/d9449998-c1f5-478c-a103-2255398cf0b6,mettre en application des normes d’hygiène,http://www.gamaizer.ai/cmo/skill/0c944316-12f6-4949-a156-a03dbaae790f,assurer la salubrité,"Faire en sorte que les espaces de travail et l’équipement restent propres et exempts d’infection et de maladie en éliminant les déchets, les ordures et en assurant un nettoyage approprié."
http://www.gamaizer.ai/cmo/skill/5598739b-6718-4cff-8402-91d7f65b1505,maintenir la propreté des espaces de travail,http://www.gamaizer.ai/cmo/skill/247b9f2d-e2f6-4c12-87f7-8b6e4f9c4420,entretenir une zone de jeu,Assurer la propreté et la sécurité générale des espaces de jeu et de travail.
http://www.gamaizer.ai/cmo/skill/d9449998-c1f5-478c-a103-2255398cf0b6,mettre en application des normes d’hygiène,http://www.gamaizer.ai/cmo/skill/5598739b-6718-4cff-8402-91d7f65b1505,maintenir la propreté des espaces de travail,Maintenir propre et ordonné l’espace de travail ainsi que l’équipement.
http://www.gamaizer.ai/cmo/skill/5598739b-6718-4cff-8402-91d7f65b1505,maintenir la propreté des espaces de travail,http://www.gamaizer.ai/cmo/skill/c611304c-2b99-4d56-b267-55e403925736,maintenir la propreté de l’espace bar,"Préserver la propreté dans tous les espaces bars, notamment les comptoirs, les lavabos, les verres, les étagères, les sols et les zones de stockage."
http://www.gamaizer.ai/cmo/skill/d6e97b91-b75d-45f5-8566-667798957b0f,mettre en application des aptitudes et des compétences civiques,http://www.gamaizer.ai/cmo/skill/5ca953f7-541d-4f67-bc55-7721348366cf,respecter la diversité des valeurs et des normes culturelles,Démontrer des capacités interculturelles et respecter ses propres valeurs et normes culturelles. Faire preuve de tolérance et d’appréciation à l’égard des valeurs et normes différentes affichées par des personnes et des cultures différentes et développées dans des circonstances différentes ou à des moments et des lieux différents.
http://www.gamaizer.ai/cmo/skill/d6e97b91-b75d-45f5-8566-667798957b0f,mettre en application des aptitudes et des compétences civiques,http://www.gamaizer.ai/cmo/skill/7d9bace0-63d0-4848-ac87-350a98082c12,participer activement à la vie civique,"Participer activement à des activités d’intérêt commun ou public telles que des initiatives citoyennes, communautaires ou de quartier, des programmes de volontariat et des activités d’organisations non gouvernementales."
http://www.gamaizer.ai/cmo/skill/d6e97b91-b75d-45f5-8566-667798957b0f,mettre en application des aptitudes et des compétences civiques,http://www.gamaizer.ai/cmo/skill/896a5e0c-7ac9-4e59-a9bf-17fdca6b1c37,promouvoir les principes de démocratie et d’état de droit,"Jouer un rôle actif dans la promotion des principes de la démocratie, de la justice sociale et de l’état de droit. Lutter contre la discrimination fondée sur l’origine ethnique, l’identité culturelle ou l’orientation sexuelle, ainsi que sur l’origine sociale, le parcours éducatif ou la situation économique, en évaluant et en exprimant les conséquences pour différents groupes des actions envisagées, notamment des lois, politiques ou programmes."
http://www.gamaizer.ai/cmo/skill/d6e97b91-b75d-45f5-8566-667798957b0f,mettre en application des aptitudes et des compétences civiques,http://www.gamaizer.ai/cmo/skill/db33c0f3-43ee-4ba3-ba47-9269ac837697,évaluer de manière critique les informations et leurs sources,"Être capable d’évaluer et d’analyser les informations et leurs sources. Faire preuve de la capacité à accéder aux médias traditionnels et aux nouvelles formes de médias et à avoir une compréhension critique de ceux-ci, ainsi que de leur rôle et de leur fonction dans les sociétés démocratiques."
http://www.gamaizer.ai/cmo/skill/d6e97b91-b75d-45f5-8566-667798957b0f,mettre en application des aptitudes et des compétences civiques,http://www.gamaizer.ai/cmo/skill/f4bcdb75-df28-441d-a52b-9730904f36a1,exercer des droits et des responsabilités,"Avoir connaissance et faire usage de droits constitutionnels et juridiques, y compris de l’obligation d’obéir à la loi, de payer des impôts et de prêter assistance, ainsi que du droit de vote, d’être élu ou d’être défendu par un avocat à un procès."
http://www.gamaizer.ai/cmo/skill/da230865-9d2a-42d9-a42e-37d89753109e,appliquer des matériaux pour combler des trous dans des surfaces,http://www.gamaizer.ai/cmo/skill/0c07d9f7-9a77-4417-b139-17e7cc3f7baf,colmater des joints de dilatation,Remplir l’espace créé intentionnellement pour permettre l’expansion ou la contraction des matériaux de construction avec un mastic tel que le silicone.
http://www.gamaizer.ai/cmo/skill/da230865-9d2a-42d9-a42e-37d89753109e,appliquer des matériaux pour combler des trous dans des surfaces,http://www.gamaizer.ai/cmo/skill/35e965e9-4d01-40eb-a6a5-94fa9eb15b15,remplir des trous de clous dans des planches de bois avec du mastic,Combler les trous laissés par des clous sur des planches de bois avec du mastic de bois. Retirer l’excédent de matériau à l’aide d’une truelle en plastique ou d’un couteau à mastiquer.
http://www.gamaizer.ai/cmo/skill/da230865-9d2a-42d9-a42e-37d89753109e,appliquer des matériaux pour combler des trous dans des surfaces,http://www.gamaizer.ai/cmo/skill/4873bd09-dea6-4041-b77a-27572ae99dda,prévenir le séchage prématuré,"Prendre des mesures de précaution pour éviter le séchage rapide d’un produit ou d’une surface, par exemple en le recouvrant d’un film protecteur ou en l’humidifiant régulièrement."
http://www.gamaizer.ai/cmo/skill/da230865-9d2a-42d9-a42e-37d89753109e,appliquer des matériaux pour combler des trous dans des surfaces,http://www.gamaizer.ai/cmo/skill/5bfdfb74-91dd-408b-a013-670d6961efc1,colmater des joints de carrelage,"Utiliser du coulis, de la pâte de silicone, du mastic ou tout autre matériau approprié pour colmater les joints entre les carreaux. Étaler le mélange sur les carreaux à l’aide d’une truelle rembourrée ou d’un flotteur. S’assurer que le mélange a fait son effet dans les joints avant d’enlever l’excès de matériau. Utiliser un mouvement diagonal pour éviter d’écoper le matériau des joints. Laver le matériau de la face des carreaux et polir les carreaux pour terminer."
http://www.gamaizer.ai/cmo/skill/f32a00ba-39af-4914-8504-434ed2a2fa6c,organiser la pose d’un carrelage,http://www.gamaizer.ai/cmo/skill/5bfdfb74-91dd-408b-a013-670d6961efc1,colmater des joints de carrelage,"Utiliser du coulis, de la pâte de silicone, du mastic ou tout autre matériau approprié pour colmater les joints entre les carreaux. Étaler le mélange sur les carreaux à l’aide d’une truelle rembourrée ou d’un flotteur. S’assurer que le mélange a fait son effet dans les joints avant d’enlever l’excès de matériau. Utiliser un mouvement diagonal pour éviter d’écoper le matériau des joints. Laver le matériau de la face des carreaux et polir les carreaux pour terminer."
http://www.gamaizer.ai/cmo/skill/da230865-9d2a-42d9-a42e-37d89753109e,appliquer des matériaux pour combler des trous dans des surfaces,http://www.gamaizer.ai/cmo/skill/7c3f3894-d212-4805-ae38-949fcc1eebcf,recouvrir des jointures avec de la poix chaude,Recouvrir des jointures entre les planches pour les rendre étanches à l’eau à l’aide de poix chaude et d’une serpillière.
http://www.gamaizer.ai/cmo/skill/da230865-9d2a-42d9-a42e-37d89753109e,appliquer des matériaux pour combler des trous dans des surfaces,http://www.gamaizer.ai/cmo/skill/be74e1e0-f781-4ee4-9496-c3c056b4c318,recouvrir des jointures avec du mastic,Recouvrir les jointures entre des bordages de navires avec du mastic pour les rendre imperméables à l’eau.
http://www.gamaizer.ai/cmo/skill/da230865-9d2a-42d9-a42e-37d89753109e,appliquer des matériaux pour combler des trous dans des surfaces,http://www.gamaizer.ai/cmo/skill/ca309d1f-e080-42a3-b828-1c16e74aa9e7,faire la finition de joints de mortier,"Après que le mortier a partiellement durci, utiliser une truelle pour ajouter du mortier pour lisser et parfaire la finition des joints. Veiller à ce que les joints soient totalement remplis afin d’éviter les infiltrations d’eau et d’autres éléments dans le mur."
http://www.gamaizer.ai/cmo/skill/da230865-9d2a-42d9-a42e-37d89753109e,appliquer des matériaux pour combler des trous dans des surfaces,http://www.gamaizer.ai/cmo/skill/dd7875ef-e4cf-47d5-81ce-228b2de90d5a,appliquer une colle à carrelage,"Appliquer la colle à carrelage, souvent fine, sur la surface. Remplir la truelle dentelée de colle et appliquer celle-ci sur le mur pour former une fine couche uniforme. Tenir compte du temps de séchage du matériau et de votre vitesse de travail pour s'assurer que la colle ne se dessèche pas. Retirer l’excès de colle. Appliquer du silicone ou du mastic le long des bords, aux endroits où l'on s'attend à de légers mouvements, ou pour accroître la résistance à l'humidité."
http://www.gamaizer.ai/cmo/skill/da230865-9d2a-42d9-a42e-37d89753109e,appliquer des matériaux pour combler des trous dans des surfaces,http://www.gamaizer.ai/cmo/skill/e4773758-e1d8-4ced-87b9-5dc4cf65144a,appliquer un produit d’étanchéité à base de caoutchouc,Utiliser le produit d'étanchéité en caoutchouc approprié pour combler les joints des bateaux en bois de façon à en assurer l’étanchéité.
http://www.gamaizer.ai/cmo/skill/e6e784d0-38a2-4f0c-9fe9-d985a3269fd9,appliquer des revêtements texturés ou de maçonnerie,http://www.gamaizer.ai/cmo/skill/20f56226-24ed-495f-8bf5-0b2aa6413ba1,plâtrer des surfaces,Appliquer du plâtre à une surface préparée manuellement ou à l’aide d’une machine à plâtrer. Faire la finition de la couche de plâtre avec un plâtroir ou une cueillie. Polir la surface jusqu’à obtenir une finition matte afin de s’assurer que tous les autres revêtements adhèrent à la surface. Vérifier le résultat et retoucher si nécessaire.
